antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'HighBudget', 'Adventure'})","frozenset({'HighRevenue', 'LongRuntime'})",0.22018348623853212,0.37155963302752293,0.15137614678899083,0.6875,1.8503086419753088,1.0,0.0695648514434812,2.0110091743119267,0.5893048128342246,0.34375,0.5027372262773723,0.5474537037037037
"frozenset({'Action', 'LongRuntime'})","frozenset({'HighBudget', 'NotPopularTop25'})",0.24770642201834864,0.3302752293577982,0.15137614678899083,0.6111111111111112,1.8503086419753088,1.0,0.0695648514434812,1.722149410222805,0.6108647450110866,0.35483870967741926,0.41933028919330295,0.5347222222222222
"frozenset({'HighRevenue', 'LongRuntime'})","frozenset({'HighBudget', 'Adventure'})",0.37155963302752293,0.22018348623853212,0.15137614678899083,0.40740740740740744,1.8503086419753088,1.0,0.0695648514434812,1.3159403669724772,0.7312541473125415,0.34375,0.24008714596949893,0.5474537037037037
"frozenset({'HighRevenue', 'Action', 'Adventure', 'LongRuntime'})",frozenset({'HighRating'}),0.12385321100917432,0.44036697247706424,0.10091743119266056,0.8148148148148148,1.8503086419753085,1.0,0.04637656762898746,3.0220183486238525,0.5245121370775822,0.21782178217821782,0.6690953248330297,0.5219907407407407
"frozenset({'HighRevenue', 'HighBudget', 'Science Fiction', 'LongRuntime'})",frozenset({'HighRating'}),0.12385321100917432,0.44036697247706424,0.10091743119266056,0.8148148148148148,1.8503086419753085,1.0,0.04637656762898746,3.0220183486238525,0.5245121370775822,0.21782178217821782,0.6690953248330297,0.5219907407407407
"frozenset({'HighBudget', 'NotPopularTop25'})","frozenset({'Action', 'LongRuntime'})",0.3302752293577982,0.24770642201834864,0.15137614678899083,0.4583333333333333,1.8503086419753085,1.0,0.0695648514434812,1.3888496824276637,0.6861768368617684,0.35483870967741926,0.27997967479674796,0.5347222222222222
"frozenset({'HighRevenue', 'Science Fiction'})",frozenset({'LongRuntime'}),0.13761467889908258,0.5045871559633027,0.12844036697247707,0.9333333333333333,1.8496969696969698,1.0,0.05900176752798586,7.431192660550461,0.5326747720364742,0.25000000000000006,0.8654320987654321,0.593939393939394
"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'NotPopularTop25', 'NonSummerRelease'})",frozenset({'HighRevenue'}),0.1559633027522936,0.5091743119266054,0.14678899082568808,0.9411764705882353,1.8484366719660839,1.0,0.06737648346098815,8.344036697247706,0.5438179347826088,0.28318584070796465,0.880153930731171,0.6147323794382618
"frozenset({'Science Fiction', 'NonSummerRelease', 'NotPopularTop25', 'LongRuntime'})",frozenset({'HighRevenue'}),0.0779816513761468,0.5091743119266054,0.07339449541284404,0.9411764705882353,1.8484366719660839,1.0,0.033688241730494076,8.344036697247706,0.4978233830845772,0.14285714285714288,0.880153930731171,0.5426603073661898
"frozenset({'HighRevenue', 'HighBudget', 'NonSummerRelease', 'NotPopularTop25'})","frozenset({'HighRating', 'LongRuntime'})",0.23394495412844038,0.3394495412844037,0.14678899082568808,0.6274509803921569,1.8484366719660836,1.0,0.06737648346098814,1.773056494447127,0.5991766467065869,0.34408602150537637,0.4360021786492374,0.5299417064122947
"frozenset({'HighRating', 'LongRuntime'})","frozenset({'HighRevenue', 'HighBudget', 'NonSummerRelease', 'NotPopularTop25'})",0.3394495412844037,0.23394495412844038,0.14678899082568808,0.43243243243243246,1.8484366719660836,1.0,0.06737648346098814,1.3497160332022717,0.6948784722222222,0.34408602150537637,0.2591034147920376,0.5299417064122947
"frozenset({'HighBudget', 'Action', 'LongRuntime'})",frozenset({'HighRating'}),0.19724770642201836,0.44036697247706424,0.16055045871559634,0.813953488372093,1.8483527131782944,1.0,0.07368908341048733,3.00802752293578,0.5717551020408163,0.33653846153846156,0.6675562333206252,0.5892684108527132
"frozenset({'HighRevenue', 'HighBudget', 'Adventure'})",frozenset({'HighRating'}),0.19724770642201836,0.44036697247706424,0.16055045871559634,0.813953488372093,1.8483527131782944,1.0,0.07368908341048733,3.00802752293578,0.5717551020408163,0.33653846153846156,0.6675562333206252,0.5892684108527132
frozenset({'HighRating'}),"frozenset({'HighBudget', 'Action', 'LongRuntime'})",0.44036697247706424,0.19724770642201836,0.16055045871559634,0.3645833333333333,1.8483527131782944,1.0,0.07368908341048733,1.2633478718604298,0.8201405152224824,0.33653846153846156,0.20845238095238092,0.5892684108527132
frozenset({'HighRating'}),"frozenset({'HighRevenue', 'HighBudget', 'Adventure'})",0.44036697247706424,0.19724770642201836,0.16055045871559634,0.3645833333333333,1.8483527131782944,1.0,0.07368908341048733,1.2633478718604298,0.8201405152224824,0.33653846153846156,0.20845238095238092,0.5892684108527132
"frozenset({'NonSummerRelease', 'Action', 'LowRevenue'})","frozenset({'LowBudget', 'LowRating'})",0.12385321100917432,0.38073394495412843,0.0871559633027523,0.7037037037037037,1.8482820169567158,1.0,0.04000084167999327,2.0900229357798166,0.5238357674290439,0.20879120879120883,0.5215363511659808,0.46630968317715304
"frozenset({'LowRating', 'ShortRuntime', 'NotPopularTop25'})","frozenset({'LowBudget', 'NonSummerRelease'})",0.2889908256880734,0.4036697247706422,0.21559633027522937,0.7460317460317462,1.8481240981240983,1.0,0.09893948320848414,2.3480504587155973,0.6454358270418669,0.45192307692307704,0.5741147741147743,0.6400613275613276
"frozenset({'LowBudget', 'NonSummerRelease'})","frozenset({'LowRating', 'ShortRuntime', 'NotPopularTop25'})",0.4036697247706422,0.2889908256880734,0.21559633027522937,0.5340909090909091,1.848124098124098,1.0,0.09893948320848414,1.5260684716938913,0.7695581014729952,0.45192307692307704,0.3447214076246334,0.6400613275613276
"frozenset({'Action', 'NonSummerRelease', 'NotPopularTop25'})","frozenset({'HighRating', 'HighBudget', 'LongRuntime'})",0.2018348623853211,0.2706422018348624,0.10091743119266056,0.5,1.8474576271186443,1.0,0.04629239962966081,1.4587155963302751,0.574712643678161,0.271604938271605,0.3144654088050315,0.43644067796610175
"frozenset({'NonSummerRelease', 'Science Fiction'})","frozenset({'HighRating', 'HighBudget', 'LongRuntime'})",0.1743119266055046,0.2706422018348624,0.0871559633027523,0.5,1.8474576271186443,1.0,0.039979799680161604,1.4587155963302751,0.5555555555555557,0.24358974358974364,0.3144654088050315,0.4110169491525424
"frozenset({'LowRating', 'LongRuntime'})",frozenset({'Drama'}),0.1651376146788991,0.2706422018348624,0.08256880733944955,0.5,1.8474576271186443,1.0,0.03787559969699521,1.4587155963302751,0.5494505494505495,0.2337662337662338,0.3144654088050315,0.40254237288135597
"frozenset({'HighBudget', 'Science Fiction'})","frozenset({'Action', 'NotPopularTop25'})",0.1651376146788991,0.2706422018348624,0.08256880733944955,0.5,1.8474576271186443,1.0,0.03787559969699521,1.4587155963302751,0.5494505494505495,0.2337662337662338,0.3144654088050315,0.40254237288135597
"frozenset({'HighRevenue', 'NonSummerRelease', 'Adventure'})","frozenset({'Action', 'NotPopularTop25'})",0.1651376146788991,0.2706422018348624,0.08256880733944955,0.5,1.8474576271186443,1.0,0.03787559969699521,1.4587155963302751,0.5494505494505495,0.2337662337662338,0.3144654088050315,0.40254237288135597
"frozenset({'HighRating', 'HighBudget', 'LongRuntime'})","frozenset({'Action', 'NonSummerRelease', 'NotPopularTop25'})",0.2706422018348624,0.2018348623853211,0.10091743119266056,0.37288135593220345,1.8474576271186443,1.0,0.04629239962966081,1.272749814034218,0.6289308176100629,0.271604938271605,0.21429962984609396,0.43644067796610175
"frozenset({'HighRating', 'HighBudget', 'LongRuntime'})","frozenset({'NonSummerRelease', 'Science Fiction'})",0.2706422018348624,0.1743119266055046,0.0871559633027523,0.3220338983050848,1.847457627118644,1.0,0.039979799680161604,1.2178899082568806,0.6289308176100629,0.24358974358974364,0.17890772128060267,0.4110169491525424
frozenset({'Drama'}),"frozenset({'LowRating', 'LongRuntime'})",0.2706422018348624,0.1651376146788991,0.08256880733944955,0.3050847457627119,1.847457627118644,1.0,0.03787559969699521,1.2013873349742672,0.628930817610063,0.2337662337662338,0.16762898118830324,0.40254237288135597
"frozenset({'Action', 'NotPopularTop25'})","frozenset({'HighBudget', 'Science Fiction'})",0.2706422018348624,0.1651376146788991,0.08256880733944955,0.3050847457627119,1.847457627118644,1.0,0.03787559969699521,1.2013873349742672,0.628930817610063,0.2337662337662338,0.16762898118830324,0.40254237288135597
"frozenset({'Action', 'NotPopularTop25'})","frozenset({'HighRevenue', 'NonSummerRelease', 'Adventure'})",0.2706422018348624,0.1651376146788991,0.08256880733944955,0.3050847457627119,1.847457627118644,1.0,0.03787559969699521,1.2013873349742672,0.628930817610063,0.2337662337662338,0.16762898118830324,0.40254237288135597
frozenset({'LongRuntime'}),"frozenset({'HighRevenue', 'Action', 'HighBudget'})",0.5045871559633027,0.2018348623853211,0.18807339449541285,0.3727272727272728,1.8466942148760332,1.0,0.08623011531015909,1.2724371759074593,0.9254742547425475,0.36283185840707965,0.2141065830721004,0.6522727272727273
"frozenset({'HighRevenue', 'Action', 'HighBudget'})",frozenset({'LongRuntime'}),0.2018348623853211,0.5045871559633027,0.18807339449541285,0.9318181818181818,1.846694214876033,1.0,0.08623011531015909,7.266055045871554,0.5744322960470984,0.36283185840707965,0.8623737373737372,0.6522727272727273
"frozenset({'HighRating', 'Science Fiction'})",frozenset({'Action'}),0.11467889908256881,0.38990825688073394,0.08256880733944955,0.72,1.8465882352941176,1.0,0.03785455769716354,2.1788990825688073,0.517846862406448,0.19565217391304351,0.5410526315789473,0.46588235294117647
"frozenset({'HighBudget', 'NotPopularTop25', 'LongRuntime'})",frozenset({'Adventure'}),0.26605504587155965,0.26146788990825687,0.12844036697247707,0.4827586206896552,1.8463399879007867,1.0,0.05887551552899588,1.4278287461773702,0.6245535714285714,0.3218390804597701,0.29963589633754556,0.4869933454325469
frozenset({'Adventure'}),"frozenset({'HighBudget', 'NotPopularTop25', 'LongRuntime'})",0.26146788990825687,0.26605504587155965,0.12844036697247707,0.4912280701754386,1.8463399879007865,1.0,0.05887551552899588,1.4425814615627965,0.6206743566992013,0.3218390804597701,0.30679824561403507,0.4869933454325469
"frozenset({'HighRevenue', 'HighBudget', 'Action', 'LongRuntime'})","frozenset({'HighRating', 'NonSummerRelease'})",0.18807339449541285,0.3302752293577982,0.11467889908256881,0.6097560975609756,1.8462059620596205,1.0,0.052562915579496675,1.716169724770642,0.5645197740112994,0.2840909090909091,0.41730704978282657,0.4784891598915989
"frozenset({'HighRating', 'NonSummerRelease'})","frozenset({'HighRevenue', 'HighBudget', 'Action', 'LongRuntime'})",0.3302752293577982,0.18807339449541285,0.11467889908256881,0.3472222222222222,1.8462059620596205,1.0,0.052562915579496675,1.2438024594963888,0.6843835616438356,0.2840909090909091,0.19601381042059005,0.4784891598915989
"frozenset({'LowRevenue', 'ShortRuntime'})",frozenset({'LowBudget'}),0.3577981651376147,0.5,0.3302752293577982,0.9230769230769231,1.8461538461538463,1.0,0.15137614678899083,6.500000000000004,0.7136904761904763,0.6260869565217391,0.8461538461538463,0.7918136908962597
"frozenset({'Comedy', 'LowRevenue'})",frozenset({'LowBudget'}),0.11926605504587157,0.5,0.11009174311926606,0.9230769230769231,1.8461538461538463,1.0,0.05045871559633028,6.500000000000004,0.5203993055555556,0.21621621621621626,0.8461538461538463,0.5716302046577276
"frozenset({'LowRating', 'LowRevenue', 'Drama'})",frozenset({'LowBudget'}),0.11926605504587157,0.5,0.11009174311926606,0.9230769230769231,1.8461538461538463,1.0,0.05045871559633028,6.500000000000004,0.5203993055555556,0.21621621621621626,0.8461538461538463,0.5716302046577276
"frozenset({'LongRuntime', 'Action', 'NotPopularTop25', 'HighRevenue', 'NonSummerRelease'})",frozenset({'HighBudget'}),0.11926605504587157,0.5,0.11009174311926606,0.9230769230769231,1.8461538461538463,1.0,0.05045871559633028,6.500000000000004,0.5203993055555556,0.21621621621621626,0.8461538461538463,0.5716302046577276
frozenset({'LowBudget'}),"frozenset({'LowRevenue', 'ShortRuntime'})",0.5,0.3577981651376147,0.3302752293577982,0.6605504587155964,1.8461538461538463,1.0,0.15137614678899083,1.8918918918918919,0.9166666666666666,0.6260869565217391,0.47142857142857153,0.7918136908962597
"frozenset({'NonSummerRelease', 'Adventure'})","frozenset({'HighRating', 'HighRevenue', 'LongRuntime'})",0.20642201834862386,0.2889908256880734,0.11009174311926606,0.5333333333333333,1.8455026455026455,1.0,0.05043767359649862,1.5235910878112715,0.5773121387283238,0.2857142857142857,0.3436559139784946,0.4571428571428572
"frozenset({'Science Fiction', 'LongRuntime'})","frozenset({'Action', 'NonSummerRelease'})",0.13761467889908258,0.2889908256880734,0.07339449541284404,0.5333333333333333,1.8455026455026455,1.0,0.03362511573099908,1.5235910878112715,0.5312500000000001,0.2077922077922078,0.3436559139784946,0.3936507936507937
"frozenset({'HighRating', 'HighRevenue', 'LongRuntime'})","frozenset({'NonSummerRelease', 'Adventure'})",0.2889908256880734,0.20642201834862386,0.11009174311926606,0.380952380952381,1.8455026455026455,1.0,0.05043767359649862,1.2819336626676077,0.6443548387096775,0.2857142857142857,0.2199284338012662,0.4571428571428572
frozenset({'Horror'}),"frozenset({'LowBudget', 'LowRating', 'ShortRuntime', 'NotPopularTop25'})",0.16055045871559634,0.24770642201834864,0.07339449541284404,0.45714285714285713,1.8455026455026453,1.0,0.03362511573099907,1.3858039594398839,0.5457650273224043,0.21917808219178084,0.278397212543554,0.3767195767195767
"frozenset({'HighRevenue', 'HighBudget', 'Science Fiction'})",frozenset({'LongRuntime'}),0.13302752293577982,0.5045871559633027,0.12385321100917432,0.9310344827586207,1.845141065830721,1.0,0.05672923154616616,7.183486238532108,0.5283166764648247,0.24107142857142863,0.8607918263090676,0.5882445141065831
"frozenset({'HighRevenue', 'NotPopularTop25', 'LongRuntime'})",frozenset({'HighRating'}),0.29357798165137616,0.44036697247706424,0.23853211009174313,0.8125,1.8450520833333333,1.0,0.1092500631259995,2.984709480122324,0.6483516483516484,0.48148148148148145,0.6649590163934426,0.6770833333333333
"frozenset({'NonSummerRelease', 'Adventure', 'NotPopularTop25'})",frozenset({'HighRating'}),0.14678899082568808,0.44036697247706424,0.11926605504587157,0.8125,1.8450520833333333,1.0,0.05462503156299975,2.984709480122324,0.5368072787427626,0.2549019607843137,0.6649590163934426,0.5416666666666666
"frozenset({'HighRevenue', 'Action', 'NonSummerRelease', 'LongRuntime'})",frozenset({'HighRating'}),0.14678899082568808,0.44036697247706424,0.11926605504587157,0.8125,1.8450520833333333,1.0,0.05462503156299975,2.984709480122324,0.5368072787427626,0.2549019607843137,0.6649590163934426,0.5416666666666666
"frozenset({'HighRevenue', 'NotPopularTop25', 'LongRuntime'})","frozenset({'HighRating', 'NonSummerRelease'})",0.29357798165137616,0.3302752293577982,0.17889908256880735,0.609375,1.8450520833333333,1.0,0.08193754734449962,1.7144954128440366,0.6483516483516484,0.4020618556701031,0.4167380136986301,0.5755208333333333
frozenset({'HighRating'}),"frozenset({'HighRevenue', 'NotPopularTop25', 'LongRuntime'})",0.44036697247706424,0.29357798165137616,0.23853211009174313,0.5416666666666666,1.845052083333333,1.0,0.1092500631259995,1.5412844036697246,0.8184110970996217,0.48148148148148145,0.3511904761904761,0.6770833333333333
"frozenset({'HighRating', 'NonSummerRelease'})","frozenset({'HighRevenue', 'NotPopularTop25', 'LongRuntime'})",0.3302752293577982,0.29357798165137616,0.17889908256880735,0.5416666666666666,1.845052083333333,1.0,0.08193754734449962,1.5412844036697246,0.6838777660695469,0.4020618556701031,0.3511904761904761,0.5755208333333333
"frozenset({'LowBudget', 'NonSummerRelease'})","frozenset({'LowRating', 'LowRevenue'})",0.4036697247706422,0.3944954128440367,0.29357798165137616,0.7272727272727273,1.8435517970401691,1.0,0.134332126925343,2.220183486238532,0.7673076923076924,0.5818181818181818,0.5495867768595042,0.7357293868921776
"frozenset({'LowRating', 'LowRevenue'})","frozenset({'LowBudget', 'NonSummerRelease'})",0.3944954128440367,0.4036697247706422,0.29357798165137616,0.7441860465116279,1.843551797040169,1.0,0.134332126925343,2.331109257714762,0.7556818181818182,0.5818181818181818,0.5710196779964222,0.7357293868921776
"frozenset({'LowRating', 'NonSummerRelease', 'Drama', 'NotPopularTop25'})",frozenset({'LowRevenue'}),0.0963302752293578,0.4908256880733945,0.0871559633027523,0.9047619047619048,1.8433466844681798,1.0,0.039874589681003283,5.3463302752293576,0.5062783863211328,0.1743119266055046,0.8129558129558131,0.5411659991099244
"frozenset({'LowRevenue', 'ShortRuntime'})","frozenset({'LowBudget', 'NotPopularTop25'})",0.3577981651376147,0.41743119266055045,0.27522935779816515,0.7692307692307693,1.8427726120033814,1.0,0.12587324299301406,2.5244648318042815,0.7121428571428572,0.5504587155963303,0.6038764385221079,0.7142857142857143
"frozenset({'LowBudget', 'NotPopularTop25'})","frozenset({'LowRevenue', 'ShortRuntime'})",0.41743119266055045,0.3577981651376147,0.27522935779816515,0.6593406593406593,1.8427726120033812,1.0,0.12587324299301406,1.885173128144421,0.7850393700787401,0.5504587155963303,0.4695447409733124,0.7142857142857143
"frozenset({'NonSummerRelease', 'ShortRuntime', 'NotPopularTop25'})","frozenset({'LowBudget', 'LowRating'})",0.3073394495412844,0.38073394495412843,0.21559633027522937,0.7014925373134329,1.84247437511239,1.0,0.09858176921134587,2.07454128440367,0.6601380865154293,0.45631067961165056,0.5179657269209509,0.6338787987771983
"frozenset({'LowBudget', 'LowRating'})","frozenset({'NonSummerRelease', 'ShortRuntime', 'NotPopularTop25'})",0.38073394495412843,0.3073394495412844,0.21559633027522937,0.5662650602409639,1.84247437511239,1.0,0.09858176921134587,1.596967380224261,0.7383766745468875,0.45631067961165056,0.37381313332801414,0.6338787987771983
"frozenset({'HighRating', 'Action', 'HighRevenue'})",frozenset({'HighBudget'}),0.1743119266055046,0.5,0.16055045871559634,0.9210526315789473,1.8421052631578947,1.0,0.07339449541284404,6.333333333333331,0.5536507936507936,0.3125,0.8421052631578947,0.62107677450507
frozenset({'HighBudget'}),"frozenset({'HighRating', 'Action', 'HighRevenue'})",0.5,0.1743119266055046,0.16055045871559634,0.3211009174311927,1.8421052631578947,1.0,0.07339449541284404,1.2162162162162162,0.9142857142857143,0.3125,0.1777777777777778,0.62107677450507
"frozenset({'HighRating', 'Adventure', 'NotPopularTop25'})","frozenset({'NonSummerRelease', 'LongRuntime'})",0.14220183486238533,0.3853211009174312,0.10091743119266056,0.7096774193548387,1.8417818740399385,1.0,0.04612406363100749,2.1172273190621818,0.5328147788040836,0.23655913978494622,0.5276841598459316,0.4857910906298003
"frozenset({'HighRating', 'HighBudget', 'Adventure', 'NotPopularTop25'})","frozenset({'NonSummerRelease', 'LongRuntime'})",0.14220183486238533,0.3853211009174312,0.10091743119266056,0.7096774193548387,1.8417818740399385,1.0,0.04612406363100749,2.1172273190621818,0.5328147788040836,0.23655913978494622,0.5276841598459316,0.4857910906298003
"frozenset({'HighRating', 'HighRevenue', 'Adventure', 'NotPopularTop25'})","frozenset({'NonSummerRelease', 'LongRuntime'})",0.14220183486238533,0.3853211009174312,0.10091743119266056,0.7096774193548387,1.8417818740399385,1.0,0.04612406363100749,2.1172273190621818,0.5328147788040836,0.23655913978494622,0.5276841598459316,0.4857910906298003
"frozenset({'HighRating', 'HighBudget', 'NotPopularTop25', 'Adventure', 'HighRevenue'})","frozenset({'NonSummerRelease', 'LongRuntime'})",0.14220183486238533,0.3853211009174312,0.10091743119266056,0.7096774193548387,1.8417818740399385,1.0,0.04612406363100749,2.1172273190621818,0.5328147788040836,0.23655913978494622,0.5276841598459316,0.4857910906298003
"frozenset({'HighRating', 'Action', 'NotPopularTop25'})","frozenset({'HighRevenue', 'HighBudget'})",0.16972477064220184,0.44036697247706424,0.13761467889908258,0.8108108108108109,1.8412162162162162,1.0,0.06287349549701203,2.9580602883355183,0.5502762430939225,0.29126213592233013,0.661940629153744,0.5616554054054055
"frozenset({'HighRevenue', 'HighBudget'})","frozenset({'HighRating', 'Action', 'NotPopularTop25'})",0.44036697247706424,0.16972477064220184,0.13761467889908258,0.3125,1.841216216216216,1.0,0.06287349549701203,1.20767306088407,0.8163934426229508,0.29126213592233013,0.17196132596685082,0.5616554054054055
"frozenset({'Science Fiction', 'NotPopularTop25'})","frozenset({'HighRating', 'HighRevenue'})",0.13761467889908258,0.3440366972477064,0.0871559633027523,0.6333333333333333,1.8408888888888888,1.0,0.03981146368150829,1.788990825688073,0.5296752519596865,0.22093023255813957,0.441025641025641,0.44333333333333336
"frozenset({'HighRating', 'NonSummerRelease', 'Action', 'HighRevenue'})",frozenset({'LongRuntime'}),0.12844036697247707,0.5045871559633027,0.11926605504587157,0.9285714285714286,1.8402597402597405,1.0,0.054456695564346444,6.935779816513765,0.5238866396761134,0.23214285714285715,0.8558201058201059,0.5824675324675325
"frozenset({'HighRevenue', 'Action', 'NonSummerRelease', 'NotPopularTop25'})",frozenset({'LongRuntime'}),0.12844036697247707,0.5045871559633027,0.11926605504587157,0.9285714285714286,1.8402597402597405,1.0,0.054456695564346444,6.935779816513765,0.5238866396761134,0.23214285714285715,0.8558201058201059,0.5824675324675325
"frozenset({'LowBudget', 'Action'})","frozenset({'LowRevenue', 'ShortRuntime'})",0.1743119266055046,0.3577981651376147,0.11467889908256881,0.6578947368421053,1.8387314439946019,1.0,0.052310411581516704,1.8772053634438957,0.5524444444444444,0.2747252747252747,0.46729323308270687,0.4892037786774629
"frozenset({'LowRevenue', 'ShortRuntime'})","frozenset({'LowBudget', 'Action'})",0.3577981651376147,0.1743119266055046,0.11467889908256881,0.32051282051282054,1.8387314439946019,1.0,0.052310411581516704,1.2151635797126534,0.7102857142857142,0.2747252747252747,0.1770655270655271,0.4892037786774629
"frozenset({'Action', 'HighBudget'})",frozenset({'HighRevenue'}),0.21559633027522937,0.5091743119266054,0.2018348623853211,0.9361702127659575,1.8386045620088176,1.0,0.09205874926353003,7.689602446483184,0.5814726209463053,0.3859649122807018,0.8699542652614835,0.6662833045811769
frozenset({'HighRevenue'}),"frozenset({'Action', 'HighBudget'})",0.5091743119266054,0.21559633027522937,0.2018348623853211,0.39639639639639646,1.8386045620088174,1.0,0.09205874926353003,1.299534437902232,0.9292693288020392,0.3859649122807018,0.2304936515462832,0.6662833045811769
"frozenset({'Fantasy', 'LongRuntime'})",frozenset({'HighRating'}),0.0963302752293578,0.44036697247706424,0.0779816513761468,0.8095238095238095,1.8382936507936507,1.0,0.03556097971551216,2.938073394495413,0.5046282472379815,0.17,0.6596409055425448,0.49330357142857145
"frozenset({'HighRevenue', 'Adventure', 'Science Fiction'})",frozenset({'HighRating'}),0.0963302752293578,0.44036697247706424,0.0779816513761468,0.8095238095238095,1.8382936507936507,1.0,0.03556097971551216,2.938073394495413,0.5046282472379815,0.17,0.6596409055425448,0.49330357142857145
"frozenset({'HighBudget', 'Science Fiction', 'Action', 'LongRuntime'})",frozenset({'HighRating'}),0.0963302752293578,0.44036697247706424,0.0779816513761468,0.8095238095238095,1.8382936507936507,1.0,0.03556097971551216,2.938073394495413,0.5046282472379815,0.17,0.6596409055425448,0.49330357142857145
"frozenset({'Action', 'NotPopularTop25', 'Science Fiction'})","frozenset({'HighRevenue', 'HighBudget'})",0.0963302752293578,0.44036697247706424,0.0779816513761468,0.8095238095238095,1.8382936507936507,1.0,0.03556097971551216,2.938073394495413,0.5046282472379815,0.17,0.6596409055425448,0.49330357142857145
"frozenset({'HighBudget', 'LongRuntime', 'Action', 'Science Fiction', 'HighRevenue'})",frozenset({'HighRating'}),0.0963302752293578,0.44036697247706424,0.0779816513761468,0.8095238095238095,1.8382936507936507,1.0,0.03556097971551216,2.938073394495413,0.5046282472379815,0.17,0.6596409055425448,0.49330357142857145
"frozenset({'Action', 'NotPopularTop25', 'LongRuntime'})","frozenset({'HighRevenue', 'HighBudget', 'NonSummerRelease'})",0.17889908256880735,0.3348623853211009,0.11009174311926606,0.6153846153846154,1.837723919915701,1.0,0.050185169598518646,1.7293577981651378,0.5551675977653632,0.2727272727272727,0.42175066312997356,0.4720758693361433
"frozenset({'HighRevenue', 'HighBudget', 'NonSummerRelease'})","frozenset({'Action', 'NotPopularTop25', 'LongRuntime'})",0.3348623853211009,0.17889908256880735,0.11009174311926606,0.32876712328767127,1.837723919915701,1.0,0.050185169598518646,1.2232727953566747,0.6853448275862069,0.2727272727272727,0.18252085405984544,0.4720758693361433
"frozenset({'Horror', 'LowRating'})","frozenset({'NonSummerRelease', 'ShortRuntime'})",0.13302752293577982,0.41284403669724773,0.10091743119266056,0.7586206896551724,1.8375478927203064,1.0,0.04599781163201751,2.4325032765399737,0.5257335257335257,0.2268041237113402,0.5889008620689654,0.5015325670498084
"frozenset({'NotPopularTop25', 'Adventure', 'LongRuntime'})",frozenset({'HighRevenue'}),0.14220183486238533,0.5091743119266054,0.13302752293577982,0.9354838709677419,1.8372566114501598,1.0,0.060622001515024004,7.607798165137609,0.5312557624930851,0.25663716814159293,0.8685559240277358,0.5983725661145016
"frozenset({'HighBudget', 'NonSummerRelease', 'Action', 'LongRuntime'})",frozenset({'HighRevenue'}),0.14220183486238533,0.5091743119266054,0.13302752293577982,0.9354838709677419,1.8372566114501598,1.0,0.060622001515024004,7.607798165137609,0.5312557624930851,0.25663716814159293,0.8685559240277358,0.5983725661145016
"frozenset({'HighRevenue', 'Fantasy'})",frozenset({'HighRating'}),0.11926605504587157,0.44036697247706424,0.0963302752293578,0.8076923076923077,1.8341346153846154,1.0,0.04380944364952445,2.910091743119266,0.5163690476190476,0.20792079207920794,0.6563682219419924,0.5132211538461539
"frozenset({'HighRevenue', 'HighBudget', 'NonSummerRelease'})",frozenset({'Adventure'}),0.3348623853211009,0.26146788990825687,0.16055045871559634,0.4794520547945206,1.8336938236000964,1.0,0.07299469741604243,1.418759053597296,0.6835467980295568,0.36842105263157904,0.29515868288947505,0.5467435712569094
frozenset({'Adventure'}),"frozenset({'HighRevenue', 'HighBudget', 'NonSummerRelease'})",0.26146788990825687,0.3348623853211009,0.16055045871559634,0.6140350877192983,1.8336938236000961,1.0,0.07299469741604243,1.7233110925771478,0.6156166814551908,0.36842105263157904,0.4197217180883243,0.5467435712569094
"frozenset({'LowRevenue', 'Drama'})",frozenset({'LowBudget'}),0.1651376146788991,0.5,0.15137614678899083,0.9166666666666666,1.8333333333333333,1.0,0.06880733944954129,5.999999999999997,0.5444555444555444,0.29464285714285715,0.8333333333333333,0.6097094801223242
"frozenset({'Action', 'Adventure', 'NotPopularTop25'})",frozenset({'HighBudget'}),0.11009174311926606,0.5,0.10091743119266056,0.9166666666666666,1.8333333333333333,1.0,0.045871559633027525,5.999999999999997,0.5107778819119025,0.19819819819819823,0.8333333333333333,0.5592507645259939
"frozenset({'Action', 'Adventure', 'NotPopularTop25', 'LongRuntime'})",frozenset({'HighBudget'}),0.11009174311926606,0.5,0.10091743119266056,0.9166666666666666,1.8333333333333333,1.0,0.045871559633027525,5.999999999999997,0.5107778819119025,0.19819819819819823,0.8333333333333333,0.5592507645259939
"frozenset({'HighRating', 'Action', 'NotPopularTop25', 'HighRevenue', 'NonSummerRelease'})",frozenset({'HighBudget'}),0.11009174311926606,0.5,0.10091743119266056,0.9166666666666666,1.8333333333333333,1.0,0.045871559633027525,5.999999999999997,0.5107778819119025,0.19819819819819823,0.8333333333333333,0.5592507645259939
frozenset({'LowBudget'}),"frozenset({'LowRevenue', 'Drama'})",0.5,0.1651376146788991,0.15137614678899083,0.30275229357798167,1.8333333333333333,1.0,0.06880733944954129,1.1973684210526314,0.9090909090909091,0.29464285714285715,0.16483516483516483,0.6097094801223242
